ut,airmass,az,cc_x_err,cc_y_err,chamt,el,exptime,file,focerr,focus,fwhm,osst,outt,raw_seeing,residual_rms,seeing,tiltx,tilty,time,transx,transy,wavefront_rms,wfs,xcen,ycen,comaerr
2017-02-22 12:30:04,1.15,57.11,0.418,-0.626,9.1,60.47,3.0,manual_wfs_0018.fits,-5.97,14763.48,5.085662268781827,9.27,9.9,0.60580835311684,1899.9236963209344,0.5570786994759531,213.1,162.11,2017-02-22T12:30:04,-381.35,2063.96,338.3501824334094,f5,252.803583897492,250.6651051961553,0.7527283706623525
2017-02-23 02:13:28,1.12,305.09,0.61,-0.0,6.4,63.22,3.0,auto_wfs_0000.fits,-17.62,14582.0,7.900609665835607,8.58,6.5,1.096829985506781,1973.2573238746697,1.0247277594662327,206.64,138.48,2017-02-23T02:13:28,-153.54,1996.21,985.832731499538,f5,254.1213588432308,254.71156028052158,0.61
2017-02-23 02:13:39,1.12,305.07,2.843,0.615,6.4,63.18,3.0,auto_wfs_0001.fits,-16.77,14582.0,8.12671846794736,8.58,6.5,1.1373166980704927,1890.6959416206912,1.0625530002070729,206.64,138.48,2017-02-23T02:13:39,-153.54,1996.21,1076.4864567008676,f5,256.979855231121,260.6032717815667,2.9087581542644623
2017-02-23 02:14:33,1.12,304.97,0.473,-0.0,6.4,63.03,3.0,auto_wfs_0003.fits,10.84,14634.6,7.19288528441118,8.4,6.5,0.9711642293681378,1844.8617835491373,0.9073228832035886,212.48,143.98,2017-02-23T02:14:33,-251.65,2132.89,354.7953967318836,f5,251.62822523136475,259.0379629671044,0.473
2017-02-23 02:14:46,1.12,304.95,0.32299999999999995,-0.0,6.4,62.99,3.0,auto_wfs_0004.fits,8.25,14634.6,6.841576399692941,8.35,6.5,0.909374373431636,1917.1600365590234,0.8495949021416034,212.48,143.98,2017-02-23T02:14:46,-251.65,2132.89,328.7931146466405,f5,253.2941443071163,264.39772958819253,0.32299999999999995
2017-02-23 02:14:57,1.12,304.93,0.414,0.0,6.4,62.96,3.0,auto_wfs_0005.fits,10.16,14634.6,8.410671181578929,8.4,6.5,1.18839308302598,2134.9951299841073,1.110271780882902,212.48,143.98,2017-02-23T02:14:57,-251.65,2132.89,490.7948048018946,f5,256.5151678371156,264.3880759288603,0.414
2017-02-23 02:14:57,1.12,304.93,0.047,-0.0,6.4,62.96,3.0,auto_wfs_0005_ave.fits,9.35,14634.6,9.400432930306252,8.4,6.5,1.3684335909283705,1863.0713531470362,1.2784769801515343,212.48,143.98,2017-02-23T02:14:57,-251.65,2132.89,358.0251728337248,f5,256.07808822044154,257.4050898477463,0.047
2017-02-23 02:15:38,1.12,304.85,-1.5819999999999999,-0.0,6.3,62.84,3.0,auto_wfs_0006.fits,0.0,14670.3,7.208127023299726,8.3,6.5,0.9738537914483,1982.9843074026228,0.9098356417539268,215.14,141.97,2017-02-23T02:15:38,-245.43,2201.91,204.27807295688598,f5,255.85494210133453,261.31408607924016,1.5819999999999999
2017-02-23 02:15:50,1.12,304.83,-0.005,-0.0,6.3,62.8,3.0,auto_wfs_0007.fits,0.69,14670.29,8.378574939114948,8.3,6.4,1.182606783820334,1994.3150317317654,1.1048658551706658,215.15,141.96,2017-02-23T02:15:50,-245.38,2201.91,222.3605929460116,f5,252.76695920270734,253.4086176308493,0.005
2017-02-23 02:16:02,1.12,304.81,0.0,0.0,6.3,62.77,3.0,auto_wfs_0008.fits,0.0,14670.29,7.548345108300048,8.3,6.4,1.0340807774363567,2028.936462235018,0.9661034911257056,215.15,141.96,2017-02-23T02:16:02,-245.38,2201.91,173.78382715684464,f5,254.87128705813402,254.38304443596542,0.0
2017-02-23 02:16:02,1.12,304.81,-0.0,0.0,6.3,62.77,3.0,auto_wfs_0008_ave.fits,0.05,14670.29,8.240313118642009,8.3,6.4,1.1577186899745655,1881.0314252127853,1.0816138279823535,215.15,141.96,2017-02-23T02:16:02,-245.38,2201.91,138.7521539893365,f5,254.40547579994168,257.452348789324,0.0
2017-02-23 03:58:20,1.56,89.32,0.0,-0.669,5.8,39.79,3.0,auto_wfs_0015.fits,0.22,14558.66,6.8418991299172225,5.93,6.0,0.909430960214466,2173.577738812641,0.6964580716106166,258.04,178.58,2017-02-23T03:58:20,-693.28,2385.82,325.0479831142966,f5,242.62260379274068,258.900363068464,0.669
2017-02-23 03:58:33,1.56,89.35,-0.0,-1.6909999999999998,5.8,39.83,3.0,auto_wfs_0016.fits,5.46,14558.66,7.3643129753982945,5.93,6.0,1.0014568290368149,1770.6180005556253,0.7669330850445006,258.04,178.58,2017-02-23T03:58:33,-693.28,2385.82,321.91233704689637,f5,235.98710753695892,256.2958138398403,1.6909999999999998
2017-02-23 03:58:56,1.56,89.4,0.0,-4.736000000000001,5.8,39.92,3.0,auto_wfs_0017.fits,0.05,14560.89,7.1559910940709255,5.95,6.0,0.9646569068601109,1891.2955833498568,0.7387510635872986,259.33,167.06,2017-02-23T03:58:56,-583.98,2399.13,349.05758018343363,f5,258.07672344350846,253.9727497382269,4.736000000000001
2017-02-23 03:59:08,1.56,89.43,-0.23600000000000002,0.0,5.8,39.96,3.0,auto_wfs_0018.fits,-8.47,14560.89,6.907441584479253,5.9,6.0,0.9209297071793564,1884.0004395444116,0.7052640123443887,259.33,167.06,2017-02-23T03:59:08,-583.98,2399.13,369.54305443211234,f5,254.00553089548507,254.0640099447057,0.23600000000000002
2017-02-23 03:59:08,1.56,89.43,-0.0,-0.665,5.8,39.96,3.0,auto_wfs_0018_ave.fits,-2.6,14560.89,7.258099289770811,5.9,6.0,0.9826770685235048,1792.7015288155674,0.7525512173001645,259.33,167.06,2017-02-23T03:59:08,-583.98,2399.13,255.53196792328526,f5,255.4221465065618,254.84805673118817,0.665
2017-02-23 07:38:32,1.61,122.96,-1.569,0.0,4.6,38.49,4.0,auto_wfs_0026.fits,-5.59,14596.02,9.650108474343204,4.5,4.5,1.4143363989263351,1884.403035116585,1.062813819429992,276.88,165.91,2017-02-23T07:38:32,-452.79,2804.87,466.85454026961736,f5,246.54755310072719,282.7156595591088,1.569
2017-02-23 07:38:44,1.61,123.01,-0.0,-0.685,4.6,38.53,4.0,auto_wfs_0027.fits,1.45,14596.02,9.698698426204858,4.47,4.4,1.4232921129355385,1689.1555340129069,1.0695436586811553,276.88,165.91,2017-02-23T07:38:44,-452.79,2804.87,312.8675040875334,f5,244.2650805007925,273.6482190011409,0.685
2017-02-23 07:38:58,1.6,123.06,-0.887,-1.886,4.5,38.57,4.0,auto_wfs_0028.fits,-12.93,14596.02,10.01743757442191,4.45,4.4,1.4822196773634757,1885.5458909220472,1.1179968628385364,276.88,165.91,2017-02-23T07:38:58,-452.79,2804.87,557.474907768993,f5,262.70386631170976,247.7086317586631,2.08417009862439
2017-02-23 07:38:58,1.6,123.06,0.0,-0.0,4.5,38.57,4.0,auto_wfs_0028_ave.fits,0.0,14596.02,10.033162508542988,4.45,4.4,1.4851349086600547,1584.0559433029446,1.120195740301708,276.88,165.91,2017-02-23T07:38:58,-452.79,2804.87,689.4665505413797,f5,183.4865509718688,265.29415574505657,0.0
2017-02-23 08:26:04,1.08,92.96,0.0,-1.272,3.5,67.16,3.0,auto_wfs_0035.fits,-0.0,14879.31,10.538473760702852,3.88,3.6,1.5792127552549775,1896.333743277317,1.507948084122406,208.24,155.23,2017-02-23T08:26:04,-499.39,2109.43,307.7416176334273,f5,234.1803194794168,192.707173256372,1.272
2017-02-23 08:26:15,1.08,92.99,-0.0,-0.742,3.4,67.2,3.0,auto_wfs_0036.fits,-0.0,14879.29,8.722730620748566,3.78,3.6,1.2448225054395514,2081.3216247457985,1.188647765099229,208.25,155.22,2017-02-23T08:26:15,-499.33,2109.43,279.0618735033113,f5,256.3887443671678,254.63052947150516,0.742
2017-02-23 07:40:06,1.6,123.31,0.0,0.0,4.4,38.77,3.0,manual_wfs_0004.fits,-0.0,14596.02,10.734047584701763,4.42,4.4,1.6158298426215203,1919.3910205474854,1.2187752750287844,276.88,165.91,2017-02-23T07:40:06,-452.79,2804.87,677.2572876504671,f5,166.85188560098587,250.0167273606689,0.0
2017-02-23 07:59:40,1.49,127.95,-1.215,2.42,4.1,42.18,3.0,manual_wfs_0005.fits,-5.7,14636.63,9.519741603652855,4.17,4.1,1.390344316848023,1932.522394312236,1.0944869935591233,270.2,164.34,2017-02-23T07:59:40,-441.34,2747.72,556.0380279735789,f5,219.5909514002945,265.6274929388337,2.7078820136778488
2017-02-23 08:00:41,1.48,128.2,0.0,-0.0,4.1,42.35,3.0,manual_wfs_0006.fits,-19.39,14648.32,10.20706516750712,4.12,3.9,1.5174247173684188,1732.2294201213626,1.1993615582402202,262.82,170.57,2017-02-23T08:00:41,-499.88,2677.93,1135.0698668083526,f5,164.83030688390014,247.02455126076683,0.0
2017-02-24 02:17:34,1.63,41.66,-2.204,0.0,-0.6,37.89,3.0,auto_wfs_0002.fits,-12.03,14333.22,13.73037666450814,1.47,-0.9,2.1904271152007158,5243.35877348484,1.6338652810375314,241.2,185.64,2017-02-24T02:17:34,-745.81,1849.19,2329.9901041162093,f5,204.4725129329629,167.82820084226728,2.204
2017-02-24 02:18:38,1.62,41.67,-0.0,-0.0,-0.6,38.04,6.0,auto_wfs_0005.fits,0.0,14327.61,14.878533254955792,1.47,-0.8,2.416948230101412,2505.8223318982546,1.8094989665063088,239.71,183.82,2017-02-24T02:18:38,-707.11,1723.38,2400.1176725877012,f5,179.50698065586894,132.02985896017432,0.0
2017-02-24 02:19:46,1.62,41.67,-0.0,-0.0,-0.7,38.2,3.0,auto_wfs_0008.fits,0.0,14437.17,12.966041547854998,1.4,-0.8,2.0415138381246294,3146.7960441796263,1.5284221375481613,245.32,179.74,2017-02-24T02:19:46,-626.57,1870.02,1654.654449576002,f5,200.29670132220173,146.28327105537647,0.0
2017-02-24 04:45:05,1.36,89.48,-0.0,-0.0,-1.3,47.3,5.0,auto_wfs_0021.fits,0.0,14744.43,9.285485683796056,-0.5,-1.1,1.3473658182574144,2353.541094670391,1.1203718293555271,219.11,162.15,2017-02-24T04:45:05,-294.54,1983.89,1385.3127455917843,f5,264.5965289460928,253.28841587891185,0.0
2017-02-24 04:46:12,1.36,89.62,-0.0,4.12,-1.3,47.53,5.0,auto_wfs_0024.fits,-0.0,14763.02,8.453573769900137,-0.5,-1.1,1.1961326911929075,2374.9977751835527,0.994617314187882,221.45,157.04,2017-02-24T04:46:12,-166.65,2020.08,1010.1546215473396,f5,259.09320581957155,259.9784501728219,4.12
2017-02-24 04:46:25,1.35,89.65,-2.145,0.0,-1.3,47.58,5.0,auto_wfs_0025.fits,-9.11,14763.02,8.071241782975768,-0.5,-1.1,1.1273679352968449,2203.6847220879426,0.9415977613892648,221.45,157.04,2017-02-24T04:46:25,-166.65,2020.08,1000.7942071407264,f5,260.73395847768484,256.2162045530107,2.145
2017-02-24 04:46:39,1.35,89.68,-0.0,0.0,-1.3,47.63,5.0,auto_wfs_0026.fits,-1.88,14763.02,8.293410481350401,-0.5,-1.1,1.1672693452568688,2565.874349235514,0.9749241290446844,221.45,157.04,2017-02-24T04:46:39,-166.65,2020.08,965.6253110245481,f5,256.6712758221873,258.42004913895414,0.0
2017-02-24 04:46:39,1.35,89.68,-0.07400000000000001,0.546,-1.3,47.63,5.0,auto_wfs_0026_ave.fits,-3.5,14763.02,8.61037466068991,-0.5,-1.1,1.2244695083107,2359.806383491293,1.022698723120226,221.45,157.04,2017-02-24T04:46:39,-166.65,2020.08,957.873998777946,f5,254.67076930864891,257.7598961218903,0.5509918329703264
2017-02-24 07:14:48,1.75,118.76,-0.0,-0.0,-2.2,34.86,6.0,auto_wfs_0028.fits,-0.0,14628.78,14.651508651668811,-2.25,-1.7,2.371895505727026,9863.107561906918,1.6954021242983215,243.37,164.56,2017-02-24T07:14:48,-222.47,2203.72,4033.2642022506348,f5,145.21069381851282,189.5036102924832,0.0
2017-02-24 07:15:00,1.75,118.8,2.151,0.0,-2.2,34.89,2.0,auto_wfs_0029.fits,-0.0,14628.78,14.038331030107727,-2.25,-1.7,2.2508557080807674,9321.691982703167,1.6088843457711408,243.37,164.56,2017-02-24T07:15:00,-222.47,2203.72,6045.007720143281,f5,165.20927356530575,177.57133739293477,2.151
2017-02-24 07:29:38,1.21,86.28,0.937,1.913,-2.9,55.98,3.0,auto_wfs_0038.fits,-7.95,14923.55,10.544802793493398,-2.25,-3.0,1.5803959502996745,2327.8613087793688,1.4095960885544514,196.41,153.1,2017-02-24T07:29:38,-305.28,1828.33,1107.1264397202224,f5,238.23621136261426,257.25135523134537,2.1301497599934143
2017-02-24 09:06:15,1.02,166.05,3.864,1.6369999999999998,-2.4,77.67,5.0,auto_wfs_0047.fits,13.37,15201.51,11.185313040502203,-1.25,-0.4,1.7007504831563942,1623.2167914724241,1.6806624613951535,151.05,145.87,2017-02-24T09:06:15,-324.87,1534.01,1035.601611073669,f5,182.95886858985455,253.9055897773619,4.196458626032193
2017-02-24 09:07:11,1.02,167.06,3.603,0.0,-2.5,77.72,5.0,auto_wfs_0049.fits,-2.8,15236.96,10.951833739098245,-1.25,-0.4,1.6567389892278332,1859.0837757962197,1.6371707990683102,160.7,140.99,2017-02-24T09:07:11,-236.85,1726.12,474.69509866608,f5,209.00286937969182,185.43091391477498,3.603
2017-02-24 07:13:54,1.76,118.57,0.0,-0.0,-2.2,34.69,3.0,manual_wfs_0015.fits,-0.0,14682.85,12.803533041279133,-2.25,-1.6,2.01005287028358,6228.823916800129,1.4318577684804386,249.18,162.7,2017-02-24T07:13:54,-204.35,2257.65,2716.3275655274224,f5,126.78844208181586,222.0604298897166,0.0
2017-02-25 02:08:27,1.56,47.63,1.466,-3.363,-0.8,39.92,4.0,auto_wfs_0001.fits,-8.36,14786.4,8.715821707316158,0.43,-1.0,1.243569814203784,1813.3881978177355,0.9523474266911851,253.01,170.2,2017-02-25T02:08:27,-518.79,2431.79,603.9990424356107,f5,258.5048651177641,251.09003729361302,3.6686407564655332
2017-02-25 02:09:23,1.55,47.64,-0.0,0.0,-0.8,40.06,4.0,auto_wfs_0003.fits,6.34,14786.91,9.438089324012614,0.43,-1.0,1.3753443027289394,1722.3461969603773,1.057334526106123,254.7,164.35,2017-02-25T02:09:23,-364.56,2492.2,423.43864868514464,f5,264.36004079121733,267.7918127101409,0.0
2017-02-25 02:09:37,1.55,47.65,0.0,0.0,-0.8,40.1,4.0,auto_wfs_0004.fits,-0.93,14786.91,9.267472834955923,0.4,-1.0,1.3440681304292912,1816.2173832791007,1.033290091013582,254.7,164.35,2017-02-25T02:09:37,-364.56,2492.2,362.93628879193136,f5,259.8523966104848,256.1588230735674,0.0
2017-02-25 02:09:49,1.55,47.65,0.0,-0.0,-0.8,40.13,4.0,auto_wfs_0005.fits,0.33,14786.92,9.292925614376793,0.4,-1.1,1.3487281740145602,1888.6701151041134,1.0368726302847218,254.7,164.36,2017-02-25T02:09:49,-364.59,2492.16,470.5237344104106,f5,250.5126140859758,251.0630739815361,0.0
2017-02-25 02:09:49,1.55,47.65,0.0,0.0,-0.8,40.13,4.0,auto_wfs_0005_ave.fits,1.3,14786.92,9.540083738205466,0.4,-1.1,1.3940845138409588,1485.0925176462174,1.0717415892654645,254.7,164.36,2017-02-25T02:09:49,-364.59,2492.16,307.2691683753418,f5,247.9841501683501,256.90671898869147,0.0
2017-02-25 02:10:36,1.55,47.66,1.024,0.0,-0.9,40.25,4.0,auto_wfs_0006.fits,-6.93,14794.0,9.674588643739874,0.38,-1.1,1.41884747762787,1476.4950927759,1.0907788125474205,254.49,166.04,2017-02-25T02:10:36,-406.06,2508.73,929.3888944054305,f5,269.6207627092175,250.99236525709838,1.024
2017-02-25 02:10:48,1.55,47.66,-0.0,-3.245,-0.9,40.28,4.0,auto_wfs_0007.fits,-6.71,14794.0,8.839089405279633,0.38,-1.1,1.2659429068455423,1821.0068396294619,0.9732291331203804,254.49,166.04,2017-02-25T02:10:48,-406.06,2508.73,662.3363283577072,f5,262.9568299214335,248.06320616040375,3.245
2017-02-25 02:11:01,1.55,47.66,0.14300000000000002,-0.0,-0.9,40.32,4.0,auto_wfs_0008.fits,-11.36,14794.0,8.534110069979208,0.35,-1.1,1.210677286833663,1786.335605160079,0.9307421369338422,254.49,166.04,2017-02-25T02:11:01,-406.06,2508.73,632.709958942333,f5,254.50636042948543,251.06100810249046,0.14300000000000002
2017-02-25 02:11:01,1.55,47.66,0.0,-1.014,-0.9,40.32,4.0,auto_wfs_0008_ave.fits,-11.27,14794.0,8.853080980017724,0.35,-1.1,1.2684854254484916,1447.6093035767701,0.9751837656417288,254.49,166.04,2017-02-25T02:11:01,-406.06,2508.73,672.4940097982197,f5,278.60192626298584,256.8134196346429,1.014
2017-02-25 03:32:41,1.59,74.15,0.0,0.0,1.0,38.88,5.0,auto_wfs_0015_ave.fits,0.0,14785.9,12.493684861621722,0.13,1.4,1.9502656462984007,1864.0881818417454,1.4765749493776623,256.83,164.31,2017-02-25T03:32:41,-387.44,2527.03,914.4006103620419,f5,180.58794990284585,153.5144667078419,0.0
2017-02-25 03:34:47,1.58,74.33,0.0,-0.0,1.0,39.31,10.0,auto_wfs_0021.fits,2.99,14838.13,13.337356120380635,0.2,1.5,2.1136636820364143,1588.6664271765064,1.606355383256881,257.59,165.41,2017-02-25T03:34:47,-445.49,2589.89,796.2648802093091,f5,179.56805293179332,193.80235924607737,0.0
2017-02-25 05:23:47,1.27,136.28,-1.125,1.84,-0.8,52.08,5.0,auto_wfs_0025.fits,12.65,14912.65,9.311640330591898,0.0,0.3,1.3521558672280256,1878.2513531336367,1.1715060193453648,221.96,156.37,2017-02-25T05:23:47,-239.73,2250.73,825.7781637578751,f5,256.7179334690644,275.28432065070484,2.156669886653959
2017-02-25 05:24:02,1.27,136.36,-1.0170000000000001,2.5180000000000002,-0.8,52.12,5.0,auto_wfs_0026.fits,19.36,14912.65,8.899741734924289,0.0,0.3,1.2769690002766598,1407.064041106165,1.1063642192437129,221.96,156.37,2017-02-25T05:24:02,-239.73,2250.73,726.0245533397423,f5,243.95149272865987,280.3942100710124,2.7156238693898684
2017-02-25 05:25:01,1.26,136.69,3.395,-1.489,-0.8,52.26,5.0,auto_wfs_0028.fits,0.03,14951.35,8.313063183658299,0.0,0.3,1.1708065789252962,1694.7290640506046,1.0192080074546503,221.23,161.69,2017-02-25T05:25:01,-367.23,2228.09,409.3869550363814,f5,256.46845713428047,256.23167998593595,3.7071749351763805
2017-02-25 05:25:15,1.26,136.76,0.179,0.0,-0.8,52.3,5.0,auto_wfs_0029.fits,0.77,14951.35,9.316176455830892,0.0,0.3,1.3529868460668375,1609.3458532714258,1.1777991790564746,221.23,161.69,2017-02-25T05:25:15,-367.23,2228.09,233.68158194658085,f5,242.3081934378329,247.9146682836412,0.179
2017-02-25 05:25:29,1.26,136.84,3.155,-0.0,-0.8,52.33,5.0,auto_wfs_0030_ave.fits,1.16,14951.35,8.9598750992359,0.0,0.3,1.2879122467388529,1584.2055028695224,1.1211505797824035,221.23,161.69,2017-02-25T05:25:29,-367.23,2228.09,185.01414295800285,f5,251.36378761583347,258.2447054829624,3.155
2017-02-25 07:26:44,1.33,35.16,-0.0,0.0,-0.1,48.62,4.0,auto_wfs_0037.fits,-0.0,14979.84,7.4173426836428975,-0.25,0.4,1.010846494710531,1444.8096509657046,0.8518717667980807,248.8,168.87,2017-02-25T07:26:44,-482.36,2625.85,197.4176825758832,f5,257.8736516100288,255.06486489117114,0.0
2017-02-25 07:26:57,1.33,35.15,-2.977,0.0,-0.1,48.65,4.0,auto_wfs_0038.fits,-4.62,14979.84,7.3453448642837955,-0.25,0.4,0.9981004276292796,1512.6676459396215,0.8411302598125503,248.8,168.87,2017-02-25T07:26:57,-482.36,2625.85,256.1625549404074,f5,254.30407372550374,253.04211875724894,2.977
2017-02-25 07:27:10,1.33,35.14,-2.324,2.641,-0.1,48.68,4.0,auto_wfs_0039.fits,-6.86,14979.84,6.548935432454883,-0.25,0.4,0.8581946473228886,1390.6305624334327,0.7232273092869131,248.8,168.87,2017-02-25T07:27:10,-482.36,2625.85,279.20162171511845,f5,253.78459471687177,255.33288829014273,3.5179336264347
2017-02-25 07:27:10,1.33,35.14,-1.952,0.978,-0.1,48.68,4.0,auto_wfs_0039_ave.fits,-4.1,14979.84,7.289570781444848,-0.25,0.4,0.9882378445737908,1394.1813115381333,0.8328187544587349,248.8,168.87,2017-02-25T07:27:10,-482.36,2625.85,218.6801322506289,f5,256.27126093740486,256.22173179776144,2.1832975060673707
2017-02-25 08:39:19,1.32,141.53,-1.29,4.334,-0.6,49.44,2.0,auto_wfs_0044.fits,19.97,14943.74,7.53981695350266,0.0,0.0,1.032566576202158,1828.59494101598,0.8741253281086578,227.95,176.42,2017-02-25T08:39:19,-524.25,2336.11,1029.8197521399409,f5,255.14357475291905,254.860504034672,4.521908446662758
2017-02-25 08:39:30,1.32,141.6,-0.0,-0.098,-0.6,49.46,2.0,auto_wfs_0045.fits,11.7,14943.74,7.0316306722979816,0.0,0.0,0.9427540473571304,1584.8207303221961,0.7980940018442704,227.95,176.42,2017-02-25T08:39:30,-524.25,2336.11,558.684131186661,f5,252.11927478896672,248.8834628202804,0.098
2017-02-25 08:39:30,1.32,141.6,-1.339,-0.0,-0.6,49.46,2.0,auto_wfs_0045_ave.fits,18.45,14943.74,7.171296672675292,0.0,0.0,0.96735595221187,1375.8876593403104,0.8189208895713013,227.95,176.42,2017-02-25T08:39:30,-524.25,2336.11,735.8705920720148,f5,255.30137243701415,247.25315188295815,1.339
2017-02-25 08:40:09,1.31,141.8,-0.0,0.0,-0.7,49.55,2.0,auto_wfs_0046.fits,0.0,14990.13,8.043622728107994,0.0,0.0,1.122418627920866,1893.6543698454466,0.9545355077408176,227.07,176.13,2017-02-25T08:40:09,-507.33,2298.02,271.3362073019252,f5,256.6637611055921,253.12961430253898,0.0
2017-02-25 08:40:19,1.31,141.86,-0.0,0.0,-0.7,49.57,2.0,auto_wfs_0047.fits,0.0,14990.13,9.593069975618759,0.0,0.0,1.403832831505908,2119.434137616104,1.1938578452559288,227.07,176.13,2017-02-25T08:40:19,-507.33,2298.02,378.83430635296025,f5,216.51744174130158,222.04224596871572,0.0
2017-02-25 08:40:31,1.31,141.92,0.746,1.1179999999999999,-0.7,49.6,2.0,auto_wfs_0048.fits,0.66,14990.13,7.722349566608592,0.0,0.0,1.0650266438259242,1623.4086254966296,0.9057277943658208,227.07,176.13,2017-02-25T08:40:31,-507.33,2298.02,356.7123240007063,f5,248.62256568957858,251.30518319503915,1.3440386899193042
2017-02-25 08:40:31,1.31,141.92,0.0,0.188,-0.7,49.6,2.0,auto_wfs_0048_ave.fits,0.8,14990.13,8.550171014242098,0.0,0.0,1.2135803181324365,1467.6650255676386,1.0320619030518077,227.07,176.13,2017-02-25T08:40:31,-507.33,2298.02,190.90292772170966,f5,252.06077307146745,252.5193722644176,0.188
2017-02-25 02:07:36,1.56,47.63,1.338,-3.455,-0.8,39.78,5.0,manual_wfs_0000.fits,-13.89,14784.05,9.949394397965484,0.45,-1.0,1.4696139121987757,1559.4024816048568,1.1254559346217128,256.41,176.56,2017-02-25T02:07:36,-579.24,2464.58,628.7055123357029,f5,287.53379898183516,249.8067412798969,3.705032928328708
2017-02-26 02:06:28,1.55,47.65,0.0,-2.9360000000000004,1.6,40.22,4.0,auto_wfs_0000.fits,5.68,14725.12,8.487924567989014,3.27,1.4,1.2023338008249174,2196.7987091334708,0.9243278479389876,256.03,163.68,2017-02-26T02:06:28,-384.18,2562.22,430.08528717941596,f5,248.64272168930248,259.1513955826589,2.9360000000000004
2017-02-26 02:06:53,1.55,47.66,3.24,-0.0,1.6,40.29,4.0,auto_wfs_0002.fits,-0.0,14725.12,8.343991912035625,3.25,1.4,1.1763758569978298,2020.702360912024,0.9043719502189442,256.03,163.68,2017-02-26T02:06:53,-384.18,2562.22,931.2148521789554,f5,268.5604419223209,246.63881073501625,3.24
2017-02-26 02:06:53,1.55,47.66,0.225,0.0,1.6,40.29,4.0,auto_wfs_0002_ave.fits,3.07,14725.12,8.737235879508964,3.25,1.4,1.2474530235262355,1469.0527708505974,0.9590145164761076,256.03,163.68,2017-02-26T02:06:53,-384.18,2562.22,624.1411132390251,f5,251.43050523364383,247.3081357951276,0.225
2017-02-26 02:08:00,1.54,47.67,-0.162,0.0,1.5,40.46,4.0,auto_wfs_0005.fits,-7.26,14702.32,8.385529062171072,3.22,1.3,1.1838601910059543,2114.691988960009,0.9136670952322468,258.49,164.3,2017-02-26T02:08:00,-427.87,2618.24,641.1630532882083,f5,276.34831345514857,224.14563477822918,0.162
2017-02-26 02:08:55,1.54,47.68,0.0,-3.775,1.5,40.6,4.0,auto_wfs_0007.fits,-3.83,14687.44,8.61821222591103,3.22,1.3,1.2258879591550242,1878.681784775572,0.9461028415607268,254.33,161.63,2017-02-26T02:08:55,-388.7,2582.01,538.4390803748277,f5,285.8221040782414,211.92926451415104,3.775
2017-02-26 02:09:06,1.54,47.68,0.24,-1.006,1.5,40.63,4.0,auto_wfs_0008.fits,-14.95,14687.44,8.060082597037812,3.25,1.3,1.1253679254871871,2214.0420528033937,0.868524553286754,254.33,161.63,2017-02-26T02:09:06,-388.7,2582.01,588.087979840025,f5,285.1312195332121,242.75600352791386,1.0342320822716726
2017-02-26 03:35:47,1.78,82.24,0.132,-0.0,0.5,34.25,5.0,auto_wfs_0017.fits,-0.67,14760.37,10.885374726707363,1.18,0.8,1.6442404542369606,1678.88339316447,1.1633578584168671,253.49,181.23,2017-02-26T03:35:47,-474.13,2395.2,358.5677639447836,f5,210.73664408427152,272.1865276230818,0.132
2017-02-26 06:05:42,1.51,46.94,-0.0,-2.6519999999999997,0.7,41.57,5.0,manual_wfs_0005.fits,0.0,14855.21,9.65927231403259,0.75,0.8,1.4160248468859893,1368.9437144509739,1.1058206752647228,239.14,177.15,2017-02-26T06:05:42,-612.43,2355.84,364.1854521173125,f5,225.5889972946122,245.94435570022134,2.6519999999999997
2017-02-27 02:18:18,1.25,175.31,0.0,-0.11800000000000001,0.6,53.41,5.0,auto_wfs_0004.fits,7.84,14829.56,12.807244978187695,2.0,-0.2,2.0107706917427044,1725.6056147278734,1.75880033099853,205.27,172.5,2017-02-27T02:18:18,-604.24,2090.33,521.9926356591966,f5,194.40733056377442,211.60280110348785,0.11800000000000001
2017-02-27 02:18:31,1.25,175.4,-0.0,-0.0,0.6,53.41,5.0,auto_wfs_0005_ave.fits,0.0,14829.56,12.725898745364427,2.0,-0.2,1.9950483394825569,1267.3339360756904,1.7450481520589929,205.27,172.5,2017-02-27T02:18:31,-604.24,2090.33,571.3727266727103,f5,162.73530659439774,194.21523481307494,0.0
2017-02-27 02:19:13,1.25,175.69,4.675,-0.379,0.6,53.43,5.0,auto_wfs_0006.fits,-0.72,14839.11,13.25581936480515,2.0,-0.2,2.097788977088449,1765.2696114373275,1.8349143253478195,207.07,174.24,2017-02-27T02:19:13,-628.69,2128.42,546.2652570630097,f5,238.55554805321262,179.6149535396304,4.690337514507885
2017-02-27 02:19:29,1.25,175.8,1.2209999999999999,-2.638,0.6,53.43,5.0,auto_wfs_0007.fits,-0.0,14839.11,14.662179955286152,1.97,-0.2,2.3740103495139517,1775.4792453251628,2.076522303445904,207.07,174.24,2017-02-27T02:19:29,-628.69,2128.42,792.3956257412206,f5,194.66316261955987,185.54899881250358,2.9068685900810856
2017-02-27 03:05:35,1.23,89.48,-0.0,0.0,-0.5,54.08,5.0,auto_wfs_0011_ave.fits,-0.0,14658.77,12.311292424566915,0.23,-0.8,1.9151945558299064,2414.527726923699,1.6914915464733529,227.3,178.53,2017-02-27T03:05:35,-667.78,2319.21,2377.4759044878783,f5,227.5192929565216,97.6124717296476,0.0
